trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.0,6.0,2.3,2.5,0.0,11.6,"",0.3,2.5,0.5
3.4,12.5,1.5,2.5,0.0,17.3,"",0.3,2.5,0.5
1.0,7.0,2.05,2.5,0.0,12.35,"",0.3,2.5,0.5
1.9,9.5,0.0,2.5,0.0,12.8,"",0.3,2.5,0.5
2.87,14.0,4.0,0.0,0.0,21.3,"",0.3,2.5,0.5
1.74,8.5,2.36,0.0,0.0,14.16,"",0.3,2.5,0.5
10.36,34.0,0.0,0.0,6.12,43.42,"",0.3,2.5,0.5
1.73,11.0,2.86,0.0,0.0,17.16,"",0.3,2.5,0.5
1.57,7.5,3.24,0.0,0.0,14.04,"",0.3,2.5,0.5
7.6,22.0,10.0,2.5,6.12,41.42,"",0.3,2.5,0.5
4.37,20.0,5.0,0.0,0.0,28.3,"",0.3,2.5,0.5
2.17,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
1.32,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
1.09,8.5,2.36,0.0,0.0,14.16,"",0.3,2.5,0.5
4.51,14.5,0.0,0.0,0.0,17.8,"",0.3,2.5,0.5
7.64,26.5,0.0,0.0,0.0,29.8,"",0.3,2.5,0.5
0.75,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
1.19,6.5,1.47,0.0,0.0,11.27,"",0.3,2.5,0.5
0.88,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
2.16,12.5,3.95,0.0,0.0,19.75,"",0.3,2.5,0.5
1.21,7.0,0.0,0.0,0.0,10.3,"",0.3,2.5,0.5
0.95,6.5,0.0,0.0,0.0,9.8,"",0.3,2.5,0.5
0.89,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
1.16,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
2.87,13.5,3.36,0.0,0.0,20.16,"",0.3,2.5,0.5
1.49,6.5,1.5,0.0,0.0,11.3,"",0.3,2.5,0.5
4.16,17.0,0.0,0.0,0.0,20.3,"",0.3,2.5,0.5
1.65,8.0,0.0,0.0,0.0,11.3,"",0.3,2.5,0.5
21.9,65.0,0.0,0.0,6.12,71.92,"",0.3,0.0,0.5
0.79,4.5,1.95,0.0,0.0,9.75,"",0.3,2.5,0.5
2.92,13.5,1.0,0.0,0.0,17.8,"",0.3,2.5,0.5
1.5,9.0,2.45,2.5,0.0,14.75,"",0.3,2.5,0.5
3.8,12.5,0.0,2.5,0.0,15.8,"",0.3,2.5,0.5
9.9,32.5,0.0,0.5,0.0,33.8,"",0.3,0.0,0.5
18.53,52.0,12.28,0.0,6.12,73.7,"",0.3,2.5,0.5
2.3,11.0,0.8,2.5,0.0,15.1,"",0.3,2.5,0.5
2.6,14.0,3.46,2.5,0.0,20.76,"",0.3,2.5,0.5
0.3,3.5,1.35,2.5,0.0,8.15,"",0.3,2.5,0.5
1.0,6.0,1.86,2.5,0.0,11.16,"",0.3,2.5,0.5
10.03,32.5,7.16,0.0,0.0,42.96,"",0.3,2.5,0.5
2.39,9.5,2.56,0.0,0.0,15.36,"",0.3,2.5,0.5
2.75,11.0,1.0,0.0,0.0,15.3,"",0.3,2.5,0.5
2.12,13.0,4.08,0.0,0.0,20.38,"",0.3,2.5,0.5
1.7,9.5,3.2,0.0,0.0,16.0,"",0.3,2.5,0.5
2.27,11.5,0.0,0.0,0.0,14.8,"",0.3,2.5,0.5
0.88,4.5,0.0,0.0,0.0,7.8,"",0.3,2.5,0.5
1.65,8.5,1.77,0.0,0.0,13.57,"",0.3,2.5,0.5
3.34,19.0,4.46,0.0,0.0,26.76,"",0.3,2.5,0.5
15.67,44.5,9.06,0.0,0.0,54.36,"",0.3,0.0,0.5
2.12,10.0,5.0,0.0,0.0,18.3,"",0.3,2.5,0.5
1.67,9.5,0.0,0.0,0.0,12.8,"",0.3,2.5,0.5
1.22,7.0,1.03,0.0,0.0,11.33,"",0.3,2.5,0.5
6.11,21.5,4.96,0.0,0.0,29.76,"",0.3,2.5,0.5
8.5,27.0,7.25,2.5,6.12,43.67,"",0.3,2.5,0.5
0.8,5.0,1.65,2.5,0.0,9.95,"",0.3,2.5,0.5
2.65,13.0,2.6,0.0,0.0,18.9,"",0.3,2.5,0.5
0.45,5.0,5.0,0.0,0.0,13.3,"",0.3,2.5,0.5
1.54,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
0.97,6.0,2.32,0.0,0.0,11.62,"",0.3,2.5,0.5
1.55,8.0,1.0,0.0,0.0,12.3,"",0.3,2.5,0.5
1.61,9.0,2.46,0.0,0.0,14.76,"",0.3,2.5,0.5
0.71,7.0,1.0,0.0,0.0,11.3,"",0.3,2.5,0.5
2.98,12.5,0.0,0.0,0.0,15.8,"",0.3,2.5,0.5
3.19,15.5,3.76,0.0,0.0,22.56,"",0.3,2.5,0.5
2.39,11.0,2.0,0.0,0.0,16.3,"",0.3,2.5,0.5
1.62,9.5,3.0,0.0,0.0,15.8,"",0.3,2.5,0.5
2.65,12.0,3.06,0.0,0.0,18.36,"",0.3,2.5,0.5
2.2,10.5,1.0,2.5,0.0,14.8,"",0.3,2.5,0.5
1.5,8.5,2.35,2.5,0.0,14.15,"",0.3,2.5,0.5
2.46,12.5,3.16,0.0,0.0,18.96,"",0.3,2.5,0.5
1.49,8.5,2.36,0.0,0.0,14.16,"",0.3,2.5,0.5
1.94,10.0,2.66,0.0,0.0,15.96,"",0.3,2.5,0.5
1.12,6.0,2.79,0.0,0.0,12.09,"",0.3,2.5,0.5
0.99,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
2.92,12.5,3.16,0.0,0.0,18.96,"",0.3,2.5,0.5
0.7,4.5,1.95,0.0,0.0,9.75,"",0.3,2.5,0.5
1.42,7.5,1.08,0.0,0.0,11.88,"",0.3,2.5,0.5
1.11,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
1.09,6.0,1.86,0.0,0.0,11.16,"",0.3,2.5,0.5
8.58,26.0,0.0,0.0,0.0,26.8,"",0.3,0.0,0.5
1.76,11.0,0.0,0.0,0.0,14.3,"",0.3,2.5,0.5
2.15,9.0,1.5,0.0,0.0,13.8,"",0.3,2.5,0.5
1.5,8.5,2.35,2.5,0.0,14.15,"",0.3,2.5,0.5
2.0,11.0,2.85,2.5,0.0,17.15,"",0.3,2.5,0.5
4.28,17.0,0.0,0.0,0.0,20.3,"",0.3,2.5,0.5
0.48,4.0,0.0,0.0,0.0,7.3,"",0.3,2.5,0.5
2.26,11.5,0.0,0.0,0.0,14.8,"",0.3,2.5,0.5
1.4,7.5,2.15,2.5,0.0,12.95,"",0.3,2.5,0.5
1.9,8.5,2.35,2.5,0.0,14.15,"",0.3,2.5,0.5
2.5,9.5,1.0,0.0,0.0,13.8,"",0.3,2.5,0.5
1.67,9.5,0.0,0.0,0.0,12.8,"",0.3,2.5,0.5
1.85,10.5,2.76,0.0,0.0,16.56,"",0.3,2.5,0.5
1.7,9.5,2.55,2.5,0.0,15.35,"",0.3,2.5,0.5
0.8,6.0,0.0,2.5,0.0,9.3,"",0.3,2.5,0.5
2.0,11.5,0.0,2.5,0.0,14.8,"",0.3,2.5,0.5
