trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
9.82,29.0,0.0,0.0,0.0,32.3,"",0.3,2.5,0.5
2.7,13.0,20.0,2.5,0.0,36.3,"",0.3,2.5,0.5
3.0,13.5,4.2,2.5,0.0,21.0,"",0.3,2.5,0.5
0.5,4.5,1.56,0.0,0.0,9.36,"",0.3,2.5,0.5
3.8,16.5,0.0,2.5,0.0,19.8,"",0.3,2.5,0.5
5.7,20.5,7.14,0.0,0.0,30.94,"",0.3,2.5,0.5
0.88,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
0.55,4.0,1.46,0.0,0.0,8.76,"",0.3,2.5,0.5
1.15,7.5,0.0,0.0,0.0,10.8,"",0.3,2.5,0.5
0.93,7.0,0.0,0.0,0.0,10.3,"",0.3,2.5,0.5
4.18,15.5,0.0,0.0,0.0,18.8,"",0.3,2.5,0.5
0.8,5.0,2.49,0.0,0.0,10.79,"",0.3,2.5,0.5
1.59,8.0,2.83,0.0,0.0,14.13,"",0.3,2.5,0.5
2.3,10.0,2.0,0.0,0.0,15.3,"",0.3,2.5,0.5
3.06,14.0,1.0,0.0,0.0,18.3,"",0.3,2.5,0.5
0.6,4.5,0.0,0.0,0.0,7.8,"",0.3,2.5,0.5
1.49,7.5,0.0,0.0,0.0,10.8,"",0.3,2.5,0.5
2.02,10.5,2.76,0.0,0.0,16.56,"",0.3,2.5,0.5
2.0,10.0,0.0,2.5,0.0,13.3,"",0.3,2.5,0.5
0.4,4.0,2.0,2.5,0.0,9.3,"",0.3,2.5,0.5
1.7,8.0,0.0,0.0,0.0,8.8,"",0.3,0.0,0.5
1.2,8.0,0.0,0.0,0.0,11.3,"",0.3,2.5,0.5
1.66,9.5,3.2,0.0,0.0,16.0,"",0.3,2.5,0.5
2.21,9.5,0.0,0.0,0.0,12.8,"",0.3,2.5,0.5
1.4,7.0,0.0,2.5,0.0,10.3,"",0.3,2.5,0.5
1.95,8.5,3.54,0.0,0.0,15.34,"",0.3,2.5,0.5
0.71,4.0,2.19,0.0,0.0,9.49,"",0.3,2.5,0.5
1.9,9.0,0.0,0.0,0.0,12.3,"",0.3,2.5,0.5
0.0,11.2,0.0,0.0,0.0,12.0,"",0.3,0.0,0.5
0.27,3.0,0.0,0.0,0.0,6.3,"",0.3,2.5,0.5
1.48,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
1.3,7.0,3.05,2.5,0.0,13.35,"",0.3,2.5,0.5
1.2,6.5,2.9,2.5,0.0,12.7,"",0.3,2.5,0.5
2.0,9.5,1.0,2.5,0.0,13.8,"",0.3,2.5,0.5
1.54,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
1.96,9.0,0.0,0.0,0.0,12.3,"",0.3,2.5,0.5
1.78,9.0,2.0,0.0,0.0,14.3,"",0.3,2.5,0.5
5.69,18.0,4.26,0.0,0.0,25.56,"",0.3,2.5,0.5
0.89,5.0,2.49,0.0,0.0,10.79,"",0.3,2.5,0.5
1.21,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
0.74,5.5,1.2,0.0,0.0,10.0,"",0.3,2.5,0.5
2.32,10.5,0.0,0.0,0.0,13.8,"",0.3,2.5,0.5
1.17,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
0.89,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
2.01,10.0,0.0,0.0,0.0,13.3,"",0.3,2.5,0.5
1.66,8.5,2.36,0.0,0.0,14.16,"",0.3,2.5,0.5
1.2,8.0,1.0,2.5,0.0,12.3,"",0.3,2.5,0.5
